seed,intermediate_domains,self_train_accuracy,weight_shift,sharpness,weight_norm
1,4,69.07,1.4600000381469727, 0.019999999552965164, 50.83
2,4,70.6,1.190000057220459, 0.0, 54.09
3,4,68.07,1.399999976158142, 0.0, 53.98
4,4,70.96,1.2599999904632568, 0.03999999910593033, 51.77
5,4,72.15,1.350000023841858, 0.019999999552965164, 47.06
5,4,72.15,1.350000023841858, 0.019999999552965164, 47.06
6,4,66.43,1.3300000429153442, 0.4399999976158142, 54.34
7,4,65.71,1.3799999952316284, 0.18000000715255737, 53.84
8,4,70.39,1.409999966621399, 0.12999999523162842, 50.6
9,4,72.21,1.4299999475479126, 0.09000000357627869, 51.08
10,4,70.78,1.1200000047683716, 0.14000000059604645, 53.65
11,4,62.26,1.7999999523162842, 0.2800000011920929, 54.31
12,4,73.75,1.2200000286102295, 0.07000000029802322, 58.11
13,4,69.71,1.399999976158142, 0.03999999910593033, 56.98
14,4,73.88,1.2899999618530273, 0.15000000596046448, 56.21
15,4,69.59,0.9599999785423279, 0.10000000149011612, 56.76
16,4,71.42,1.2999999523162842, 0.03999999910593033, 54.84
17,4,69.16,1.4700000286102295, 0.019999999552965164, 57.15
18,4,68.26,1.2400000095367432, 0.33000001311302185, 51.92
19,4,70.06,1.340000033378601, -0.009999999776482582, 54.61
