seed,intermediate_domains,self_train_accuracy,weight_shift,sharpness,weight_norm
0,7,84.85,0.4099999964237213, 0.0, 12.56
1,7,77.0,0.41999998688697815, -0.029999999329447746, 11.94
2,7,84.2,0.4300000071525574, -0.009999999776482582, 12.53
3,7,79.6,0.38999998569488525, -0.0, 12.43
4,7,76.9,0.41999998688697815, -0.0, 12.87
0,7,85.0,0.4399999976158142, 0.009999999776482582, 12.39
1,7,85.45,0.4000000059604645, 0.0, 11.89
2,7,85.55,0.4399999976158142, 0.0, 12.96
3,7,86.35,0.4000000059604645, -0.0, 12.78
4,7,85.75,0.4099999964237213, 0.0, 12.69
5,7,85.35,0.4000000059604645, -0.0, 12.95
6,7,76.5,0.4300000071525574, -0.0, 12.81
7,7,70.55,0.38999998569488525, -0.0, 13.5
8,7,84.1,0.38999998569488525, -0.03999999910593033, 13.5
9,7,81.2,0.41999998688697815, -0.0, 12.22
10,7,82.75,0.4000000059604645, 0.0, 12.39
11,7,67.55,0.41999998688697815, 0.0, 12.58
12,7,79.35,0.4399999976158142, -0.05999999865889549, 12.09
13,7,86.15,0.3799999952316284, 0.0, 12.51
14,7,79.4,0.4300000071525574, -0.03999999910593033, 12.72
