seed0with1gt2generated,78.45,78.55,78.45,79.0,0,0,0.17000000178813934,0.2800000011920929, 0.009999999776482582,1.52, 1.48
seed1with1gt2generated,75.25,75.75,75.25,75.95,0,0,0.18000000715255737,0.009999999776482582, 0.05999999865889549,1.55, 1.56
seed2with1gt2generated,75.05,76.3,75.05,79.4,0,0,0.15000000596046448,0.10000000149011612, 0.14000000059604645,1.35, 1.4
seed3with1gt2generated,76.95,77.75,76.95,76.95,0,0,0.1599999964237213,0.25, -0.0,1.63, 1.63
seed4with1gt2generated,74.2,74.5,74.2,76.0,0,0,0.14000000059604645,0.10000000149011612, 0.1899999976158142,1.72, 1.73
seed5with1gt2generated,76.3,77.45,76.3,78.3,0,0,0.14000000059604645,0.3400000035762787, 0.18000000715255737,1.54, 1.5
seed6with1gt2generated,70.7,71.7,70.7,75.35,0,0,0.1599999964237213,0.14000000059604645, 0.029999999329447746,1.51, 1.6
seed7with1gt2generated,73.8,74.95,73.8,74.25,0,0,0.1899999976158142,0.029999999329447746, 0.019999999552965164,1.54, 1.62
seed8with1gt2generated,74.95,76.05,74.95,78.05,0,0,0.17000000178813934,0.1599999964237213, 0.009999999776482582,1.47, 1.52
